CONTRACT_D	PREVIOUS_S	OPEN_PRICE	HIGH_PRICE	LOW_PRICE	CLOSE_PRIC	SETTLEMENT	NET_CHANGE	OI_NO_CON	TRADED_QUA	TRD_NO_CON	TRADED_VAL
FUTSTKTVSMOTOR23-FEB-2023	1066.65	1061.4	1067.85	1030.1	1042.8	1042.8	-2.23	159	149100	213	155335495
FUTSTKMCDOWELL-N25-JAN-2023	872.75	870.1	875.6	864.1	870.45	870.45	-0.26	22836	1723750	2758	1500051281
FUTSTKICICIGI23-FEB-2023	1253.55	1266.05	1301	1265.25	1282.85	1282.85	2.33	55	22100	52	28504643.75
FUTSTKJUBLFOOD29-MAR-2023	513.3	514.5	516	514.5	516	515.55	0.43	3	2500	2	1288125
FUTSTKHAL23-FEB-2023	2555.75	2570	2572.95	2538	2556.2	2556.2	0.01	390	55500	185	141745080
FUTSTKAUROPHARMA25-JAN-2023	437.6	436.15	449.25	435.25	444.15	444.15	1.49	14161	2618000	2618	1162581700
FUTSTKADANIPORTS23-FEB-2023	832.75	831.15	835.25	826.5	830.05	830.05	-0.32	537	118750	190	98666375
FUTSTKACC29-MAR-2023	2479.5	0	0	0		2482	0.1	0	0	0	0
FUTSTKULTRACEMCO23-FEB-2023	7107.25	7077.2	7112.7	7050	7079.9	7079.9	-0.38	189	6700	67	47456460
FUTSTKNMDC23-FEB-2023	127.5	127.6	128.85	126.5	127.05	127.05	-0.35	158	400500	89	51093900
FUTIDXBANKNIFTY29-MAR-2023	43739.6	43739.6	43965	43692.95	43922.95	43922.95	0.41	572	30925	1237	1356440135
FUTSTKLAURUSLABS23-FEB-2023	378.3	379.15	387.5	379.15	382.5	382.5	1.11	486	128700	117	49370915
FUTSTKCOALINDIA23-FEB-2023	226.8	226.5	226.5	224.05	225.15	225.15	-0.72	472	760200	181	171232740
FUTSTKNATIONALUM29-MAR-2023	84.7	84.7	84.7	83.95	84.05	84.45	-0.29	15	67500	9	5684250
FUTSTKTATACHEM23-FEB-2023	953.55	956.55	958.45	948	953.25	953.25	-0.03	467	38500	77	36691600
FUTSTKSYNGENE25-JAN-2023	581	583.25	595	580.2	593.9	593.9	2.22	1402	508000	508	299669000
FUTIDXMIDCPNIFTY17-JAN-2023	7232.7	0	0	0		7230.85	-0.02	0	0	0	0
FUTIDXMIDCPNIFTY07-FEB-2023	7261.65	0	0	0		7259.75	-0.02	0	0	0	0
FUTSTKMARICO23-FEB-2023	507.65	507.4	515.3	507	513.3	513.3	1.11	114	54000	45	27614640
FUTIDXNIFTY23-FEB-2023	18352.85	18319	18405	18290	18391.8	18391.8	0.21	20572	350450	7009	6431182825
FUTSTKABBOTINDIA25-JAN-2023	21603.1	21681.5	21902.7	21532.85	21855.25	21855.25	1.16	1115	16120	403	350398546
FUTSTKBIOCON25-JAN-2023	264.5	264.9	267.35	263.85	265	265	0.18	9953	3059000	1330	812936955
FUTSTKONGC29-MAR-2023	152.9	149.7	149.85	149.5	149.85	151.95	-0.62	5	15400	4	2305187.5
FUTSTKPVR25-JAN-2023	1735.9	1736.65	1746.75	1720.05	1723.6	1723.6	-0.7	6258	326007	801	563905398.7
FUTSTKHINDALCO23-FEB-2023	490.35	490.1	491.8	482.5	483.55	483.55	-1.38	262	266000	190	129431610
FUTSTKINDUSTOWER29-MAR-2023	193.05	191.55	191.55	191.55	191.55	191.55	-0.77	1	2800	1	536340
FUTSTKINDIAMART25-JAN-2023	4304.2	4279.9	4361.95	4279.9	4351.4	4351.4	1.09	1779	49800	332	216141360
FUTSTKKOTAKBANK25-JAN-2023	1838.6	1834	1848.5	1832.4	1844.95	1844.95	0.34	80954	4244000	10610	7812673940
FUTSTKJINDALSTEL29-MAR-2023	604.05	604.35	611	603	605.6	605.6	0.25	18	37500	30	22758750
FUTSTKBSOFT23-FEB-2023	301.1	297.05	303.55	296	303.25	303.25	0.71	133	88000	44	26504300
FUTSTKINDIGO29-MAR-2023	2076.05	0	0	0		2073.75	-0.11	1	0	0	0
FUTSTKADANIENT23-FEB-2023	3829.25	3835.6	3836.9	3775.55	3831.2	3831.2	0.05	1922	157750	631	603332487.5
FUTSTKCANBK29-MAR-2023	341.65	343.95	344.05	338	340.5	340.5	-0.33	20	62100	23	21174345
FUTSTKIRCTC25-JAN-2023	645.45	648.55	657	643.6	645.5	645.5	0	16272	4380250	5006	2841552875
FUTSTKIDEA23-FEB-2023	8.15	8.15	8.25	8	8.05	8.05	-1.22	486	10080000	144	81879000
FUTSTKBEL25-JAN-2023	100.9	100.75	101.45	100.35	101	101	0.09	17849	10362600	1818	1044686310
FUTSTKDABUR29-MAR-2023	570.7	572.25	572.25	572.25	572.25	569.9	-0.14	2	1250	1	715312.5
FUTSTKIGL29-MAR-2023	425.95	429.3	429.3	429.3	429.3	426.05	0.02	1	1375	1	590287.5
FUTSTKCOFORGE23-FEB-2023	3863.65	3858.4	3975	3857.05	3970	3970	2.75	179	19350	129	76068435
FUTSTKPETRONET29-MAR-2023	219.5	0	0	0		219.6	0.04	1	0	0	0
FUTSTKBPCL29-MAR-2023	336.25	337	338	335.7	338	342.3	1.79	13	16200	9	5449680
FUTSTKJINDALSTEL23-FEB-2023	599.85	601.4	609	599.75	603.6	603.6	0.62	237	177500	142	107300875
FUTSTKONGC23-FEB-2023	150.55	150	150.2	148	149.55	149.55	-0.66	299	361900	94	54060737.5
FUTSTKMFSL29-MAR-2023	694.75	0	0	0		721.2	3.8	0	0	0	0
FUTSTKLALPATHLAB23-FEB-2023	2101.1	2101.8	2200.9	2101.75	2187.95	2187.95	4.13	308	72250	289	156859450
FUTSTKSUNPHARMA23-FEB-2023	998.3	993.15	1014.35	992.8	1011.3	1011.3	1.3	198	46900	67	47105450
FUTSTKUPL23-FEB-2023	730.15	731.9	734.25	726	728.45	728.45	-0.23	172	55900	43	40753765
FUTSTKSIEMENS23-FEB-2023	2847	2846.65	2871.85	2846.65	2863	2863	0.56	40	2475	9	7080205
FUTSTKBAJAJ-AUTO25-JAN-2023	3583.05	3586.65	3637.55	3569.45	3618.25	3618.25	0.98	4732	478250	1913	1726803950
FUTSTKINFY25-JAN-2023	1527.35	1525.1	1536	1519	1529.3	1529.3	0.12	75574	4520800	11302	6914087960
FUTSTKSBIN29-MAR-2023	618.9	620.5	621.2	616.7	619.3	619.3	0.06	313	30000	20	18588150
FUTSTKCIPLA29-MAR-2023	1088.4	0	0	0		1093.2	0.44	2	0	0	0
FUTSTKUBL25-JAN-2023	1679.6	1681.25	1689.9	1662.5	1672.45	1672.45	-0.42	2501	243600	609	407992780
FUTSTKINTELLECT25-JAN-2023	450.65	451.25	454.75	448.2	450.6	450.6	-0.01	4559	428000	428	193088550
FUTSTKHDFC23-FEB-2023	2683	2670.35	2696.8	2666.65	2692.85	2692.85	0.36	482	62100	207	166440360
FUTSTKWIPRO25-JAN-2023	393.85	393.5	399.2	392.3	398.45	398.45	1.16	26802	8715000	5810	3453077700
FUTSTKVOLTAS25-JAN-2023	805.6	806	815.15	805.05	812.35	812.35	0.83	10013	1377600	2296	1118674890
FUTSTKICICIBANK25-JAN-2023	908.05	909	909.7	901.95	907.25	907.25	-0.08	93118	10880100	15543	9862407870
FUTIDXFINNIFTY28-FEB-2023	19223.15	19305.6	19481.35	19267.95	19474.4	19474.4	1.3	7	680	17	13163218
FUTSTKMRF29-MAR-2023	89488.05	0	0	0		90303.8	0.91	0	0	0	0
FUTIDXMIDCPNIFTY28-MAR-2023	7328.8	0	0	0		7326.8	-0.02	0	0	0	0
FUTSTKSIEMENS25-JAN-2023	2840.8	2841.45	2867.05	2835	2853.55	2853.55	0.44	6138	176825	643	504811312.5
FUTSTKCIPLA25-JAN-2023	1078.1	1052.8	1085.6	1052.8	1082.65	1082.65	0.42	12631	1197300	1842	1293312930
FUTSTKDIXON29-MAR-2023	3960.95	3921	3921	3921	3921	3921	-1	2	125	1	490125
FUTSTKRBLBANK23-FEB-2023	183.15	183.75	188.75	183.7	188.05	188.05	2.67	156	890000	178	165511500
FUTSTKICICIPRULI23-FEB-2023	457.35	457.3	476.4	457.3	473.3	473.3	3.48	182	228000	152	106920225
FUTSTKZEEL29-MAR-2023	247.5	246	246.85	244	244.45	244	-1.41	9	15000	5	3676200
FUTSTKITC23-FEB-2023	332.4	331.7	332.35	329.5	330.7	330.7	-0.51	2635	716800	448	236943200
FUTSTKPAGEIND29-MAR-2023	42604.15	0	0	0		42844.45	0.56	0	0	0	0
FUTSTKVEDL29-MAR-2023	321.3	320.95	326.6	320.25	324.2	324.2	0.9	11	42000	21	13564700
FUTSTKTATACONSUM29-MAR-2023	774.75	775	780.7	775	780.7	780.7	0.76	7	5400	6	4197645
FUTSTKGRASIM29-MAR-2023	1759.55	0	0	0		1744.7	-0.84	0	0	0	0
FUTSTKPEL23-FEB-2023	848.4	850.8	861.85	846.5	850.25	850.25	0.21	370	50600	92	43120440
FUTSTKZYDUSLIFE23-FEB-2023	426	424.9	430.45	424.9	429.95	429.95	0.92	105	52200	29	22368690
FUTSTKTCS23-FEB-2023	3288.3	3280	3347.6	3280	3339.95	3339.95	1.57	1241	101500	580	337109272.5
FUTSTKULTRACEMCO25-JAN-2023	7059.2	7062.05	7076.35	7004.95	7037.95	7037.95	-0.3	22054	290800	2908	2046382440
FUTSTKJKCEMENT25-JAN-2023	2967.75	2970.55	2992.3	2949.25	2981.95	2981.95	0.47	1857	134000	536	398866187.5
FUTSTKGAIL23-FEB-2023	97.6	97.85	98.15	97.3	97.75	97.75	0.15	161	613050	67	59915115
FUTSTKHDFCBANK23-FEB-2023	1643.05	1641.55	1655	1637.8	1652.7	1652.7	0.58	4083	295900	538	487086600
FUTSTKPEL29-MAR-2023	854.3	852.95	855	852.95	855	854.25	0	1	1100	2	939372.5
FUTSTKBALKRISIND29-MAR-2023	2162.75	2125.9	2129.4	2125.85	2129.4	2163.85	0.05	5	1500	5	3189870
FUTSTKAUBANK23-FEB-2023	650.85	653.5	656.2	644	644.45	644.45	-0.98	120	62000	62	40249250
FUTSTKTECHM23-FEB-2023	1020.45	1022.35	1034.4	1019.05	1033.9	1033.9	1.31	696	154200	257	158006970
FUTSTKBPCL23-FEB-2023	336.6	335.3	339.55	333.45	338.9	338.9	0.68	292	338400	188	113949270
FUTSTKRELIANCE25-JAN-2023	2585.25	2580	2584.4	2561.3	2573	2573	-0.47	130306	5609250	22437	14430305938
FUTSTKCANBK25-JAN-2023	337.8	337.55	342.85	336.1	339.1	339.1	0.38	15499	23303700	8631	7915774275
FUTSTKBAJAJ-AUTO23-FEB-2023	3598.35	3604.4	3650	3604.3	3635.4	3635.4	1.02	55	12750	51	46275900
FUTSTKABFRL29-MAR-2023	291.5	289.4	291.1	289.4	291.1	291.1	-0.13	5	10400	4	3018470
FUTSTKUPL29-MAR-2023	734.5	734.45	734.45	732.2	732.6	732.6	-0.25	7	6500	5	4765215
FUTSTKASTRAL29-MAR-2023	1995.1	0	0	0		2039.95	2.24	0	0	0	0
FUTSTKSYNGENE23-FEB-2023	583.7	587.95	597.1	587.95	597.1	597.1	2.29	17	5000	5	2951050
FUTSTKWIPRO23-FEB-2023	396.2	395.8	401.2	394.95	400.4	400.4	1.06	1497	486000	324	193431300
FUTSTKJUBLFOOD23-FEB-2023	511.25	512.1	517	511.8	513.75	513.75	0.48	453	86250	69	44370937.5
FUTSTKASTRAL23-FEB-2023	1985.5	1985.5	2040.35	1975.2	2024.4	2024.4	1.95	74	14300	52	28917006.25
FUTSTKNAVINFLUOR23-FEB-2023	4149.85	4120.85	4120.85	4050	4064.1	4064.1	-2.06	35	3750	25	15288120
FUTSTKBAJFINANCE23-FEB-2023	6633.55	6635.05	6740	6606.7	6688.85	6688.85	0.83	1028	87250	698	583002975
FUTSTKM&M23-FEB-2023	1273	1272.35	1275.1	1261.2	1262.45	1262.45	-0.82	179	53200	76	67464740
FUTSTKIOC23-FEB-2023	78.9	78.85	79.7	78.4	79.35	79.35	0.57	285	1218750	125	96539137.5
FUTSTKMETROPOLIS29-MAR-2023	1325	1335	1365	1335	1364.95	1388.85	4.81	2	2400	6	3258580
FUTSTKPFC29-MAR-2023	150.9	152.7	158	151.6	157.65	157.65	4.47	19	279000	45	43505090
FUTSTKBRITANNIA29-MAR-2023	4362.1	4290.95	4290.95	4290.95	4290.95	4290.95	-1.63	1	200	1	858190
FUTSTKICICIPRULI29-MAR-2023	459.75	468.45	476.65	468.45	475	475	3.31	3	6000	4	2841150
FUTSTKABCAPITAL29-MAR-2023	157.95	0	0	0		156.85	-0.69	0	0	0	0
FUTSTKICICIGI29-MAR-2023	1261.6	1300	1300	1289	1289	1289	2.17	1	850	2	1100325
FUTSTKDALBHARAT25-JAN-2023	1900	1913.9	1914.35	1875	1884	1884	-0.84	2373	325500	651	614962800
FUTSTKHONAUT25-JAN-2023	41092.65	41180.85	41500	41007.25	41294.45	41294.45	0.49	2539	3195	213	131905293.8
FUTSTKADANIPORTS25-JAN-2023	827.35	825.1	830.1	821.25	825.05	825.05	-0.27	100749	2938750	4702	2426156969
FUTSTKSBILIFE25-JAN-2023	1244	1239.6	1282.5	1233.15	1276.6	1276.6	2.62	8911	3648750	4865	4623238350
FUTSTKHDFC25-JAN-2023	2669	2666.8	2683.7	2653.1	2679.4	2679.4	0.38	62951	1686300	5621	4498685205
FUTSTKSAIL25-JAN-2023	89.4	89.6	90.2	88.25	88.8	88.8	-0.67	14768	40760000	5095	3629738400
FUTSTKAXISBANK29-MAR-2023	955.3	959.9	978	959.9	975.65	975.65	2.13	347	108000	90	104781000
FUTSTKPNB25-JAN-2023	57.55	57.7	58.55	57.3	58.15	58.15	1.04	13269	115792000	7237	6719396000
FUTSTKIBULHSGFIN25-JAN-2023	155.75	155.9	156.8	150.65	151.4	151.4	-2.79	11232	11940000	2985	1821881000
FUTSTKAUBANK29-MAR-2023	667.75	654.65	655.9	642.65	642.65	642.65	-3.75	7	5000	5	3259500
FUTSTKEXIDEIND23-FEB-2023	182.1	182.5	183.3	180.35	181.7	181.7	-0.21	1200	4363200	1212	792218340
FUTSTKDIVISLAB29-MAR-2023	3432.75	3432	3454.1	3432	3446.3	3446.3	0.39	25	1650	11	5682510
FUTSTKABB29-MAR-2023	2723.7	0	0	0		2732.65	0.32	0	0	0	0
FUTSTKAUROPHARMA29-MAR-2023	442.65	443	450.25	443	448	448.4	1.29	20	13000	13	5807100
FUTSTKALKEM23-FEB-2023	2975.6	3000	3026.2	3000	3003	3057.95	2.76	55	2000	10	6010820
FUTSTKRECLTD25-JAN-2023	121.25	121.6	124.2	120.3	123.45	123.45	1.81	9464	48352000	6044	5932440400
FUTSTKIEX23-FEB-2023	143.2	143.15	144.45	142.7	143.7	143.7	0.34	800	645000	172	92624062.5
FUTSTKHINDALCO25-JAN-2023	487.65	488	489.15	479.65	481	481	-1.36	14517	9280600	6629	4489558570
FUTSTKIBULHSGFIN29-MAR-2023	157.45	156	156	153.4	153.4	153.4	-2.57	15	52000	13	8000000
FUTSTKIOC29-MAR-2023	79	79	79.7	78.45	79.4	79.8	1.01	16	97500	10	7732725
FUTSTKCOALINDIA25-JAN-2023	226.05	226.3	226.3	223.6	224.8	224.8	-0.55	5542	5174400	1232	1162444500
FUTSTKINDUSINDBK29-MAR-2023	1246.3	1245.3	1266	1245.3	1260	1260	1.09	311	8550	19	10761615
FUTSTKMUTHOOTFIN25-JAN-2023	1091.15	1091.3	1103.9	1081.9	1088	1088	-0.28	12334	1061500	1930	1158880360
FUTSTKCOLPAL29-MAR-2023	1544.95	1540	1540.5	1535.8	1535.8	1541.75	-0.2	6	1400	4	2154005
FUTSTKDEEPAKNTR23-FEB-2023	2001.55	2010	2025.95	2005	2012	2012	0.52	240	23750	95	47842900
FUTSTKTRENT23-FEB-2023	1354.2	1351.2	1363	1351.2	1362.45	1362.45	0.6	43	2000	5	2715880
FUTSTKOBEROIRLTY29-MAR-2023	885.85	0	0	0		891.25	0.6	0	0	0	0
FUTSTKAPOLLOTYRE29-MAR-2023	333.6	331.35	333.65	328.25	328.25	330.65	-0.88	8	45500	13	15087275
FUTSTKMGL23-FEB-2023	849.95	854	862.15	854	858.05	858.05	0.95	137	51200	64	43918000
FUTSTKGRASIM23-FEB-2023	1748.3	1746.35	1750.25	1732.5	1736.1	1736.1	-0.69	43	8550	18	14882130
FUTSTKCHOLAFIN29-MAR-2023	743.8	732	732	732	732	740.25	-0.47	2	1250	1	915000
FUTSTKIBULHSGFIN23-FEB-2023	156.6	157.5	157.8	151.75	152.3	152.3	-2.74	475	1556000	389	238326800
FUTSTKCUMMINSIND29-MAR-2023	1408.25	0	0	0		1418.35	0.71	1	0	0	0
FUTSTKNATIONALUM23-FEB-2023	84.45	84.35	85.05	83.35	83.6	83.6	-1	255	1537500	205	129052500
FUTSTKMCDOWELL-N23-FEB-2023	878.55	879	880.95	870	875.6	875.6	-0.33	186	103750	166	90803250
FUTSTKRAMCOCEM29-MAR-2023	717.7	0	0	0		724.75	0.98	0	0	0	0
FUTSTKMANAPPURAM23-FEB-2023	120.35	120.1	123.45	120.1	122.9	122.9	2.11	313	918000	153	112409700
FUTSTKGODREJCP29-MAR-2023	905	908	908	908	908	907.15	0.23	3	1000	1	908000
FUTSTKNMDC25-JAN-2023	126.85	126.9	128.25	125.7	126.45	126.45	-0.31	7997	10836000	2408	1374836850
FUTSTKWIPRO29-MAR-2023	399.05	398.2	403.25	398.2	402.85	402.85	0.95	40	51000	34	20427825
FUTSTKLALPATHLAB25-JAN-2023	2147.4	2143.2	2246.6	2142.65	2231.7	2231.7	3.92	4491	674250	2697	1491894038
FUTSTKBAJAJFINSV25-JAN-2023	1558.25	1558.55	1576.2	1550	1570.55	1570.55	0.78	16115	1946000	3892	3045830700
FUTSTKTATASTEEL25-JAN-2023	119.8	119.85	120.9	118.3	119	119	-0.66	37353	71632000	13024	8556256500
FUTSTKUPL25-JAN-2023	725.55	724.65	729.75	720.15	724	724	-0.21	15220	1807000	1390	1309502025
FUTSTKACC23-FEB-2023	2470.1	2471.2	2476.45	2458.25	2471.25	2471.25	0.04	72	7000	28	17261525
FUTSTKBATAINDIA29-MAR-2023	1680.55	0	0	0		1672.35	-0.48	1	0	0	0
FUTSTKPETRONET25-JAN-2023	217.85	217.85	218.4	215.95	217.45	217.45	-0.18	3827	1674000	558	363392700
FUTSTKINDIACEM23-FEB-2023	225.05	224.6	225.65	221.55	225.4	225.4	0.15	62	113100	39	25297570
FUTSTKSBIN23-FEB-2023	616.55	617.45	620	613.95	616.9	616.9	0.05	1516	1086000	724	670716375
FUTSTKHDFCBANK29-MAR-2023	1650.25	1650.15	1661.55	1649.5	1661.55	1661.55	0.68	873	36850	67	60919622.5
FUTSTKJSWSTEEL29-MAR-2023	782	777.4	783.2	773	773	773	-1.15	16	18900	14	14744835
FUTSTKPIDILITIND23-FEB-2023	2559.5	2555.1	2575	2544.6	2564.2	2564.2	0.18	82	10500	42	26875925
FUTSTKHONAUT23-FEB-2023	41210.1	41621.85	41716.5	41566.5	41716.5	41439.55	0.55	7	60	4	2497905
FUTSTKDABUR23-FEB-2023	567.15	570.25	573.5	564	566.5	566.5	-0.11	64	32500	26	18429125
FUTSTKTRENT25-JAN-2023	1347.05	1342.8	1356.9	1336	1353.9	1353.9	0.5	9770	230400	576	310771780
FUTSTKBALKRISIND23-FEB-2023	2131.75	2118.15	2118.95	2117.05	2117.6	2150.1	0.86	63	1200	4	2541525
FUTSTKABBOTINDIA29-MAR-2023	21785.15	0	0	0		22029.45	1.12	1	0	0	0
FUTSTKJSWSTEEL25-JAN-2023	776	773.25	776.6	764.9	768.25	768.25	-0.99	17379	4774950	3537	3680601458
FUTSTKBANKBARODA29-MAR-2023	188.5	189.2	191	188.5	189.5	189.5	0.53	24	152100	26	28828507.5
FUTSTKWHIRLPOOL29-MAR-2023	1520.45	0	0	0		1539.9	1.27	0	0	0	0
FUTSTKABB25-JAN-2023	2694.65	2698.35	2712.95	2692	2706.8	2706.8	0.45	7745	208000	832	562661912.5
FUTSTKHDFCBANK25-JAN-2023	1634.55	1632.85	1647	1629.35	1644.15	1644.15	0.58	98889	7880950	14329	12918893873
FUTSTKALKEM29-MAR-2023	3050	0	0	0		3077.5	0.9	2	0	0	0
FUTSTKMARUTI29-MAR-2023	8540.5	8540.5	8540.5	8489.9	8496.5	8517.95	-0.26	15	300	3	2552690
FUTSTKJUBLFOOD25-JAN-2023	508.1	508.85	514.4	508	510.6	510.6	0.49	11509	1916250	1533	979649750
FUTSTKTVSMOTOR25-JAN-2023	1068.75	1073.5	1073.75	1032.1	1045.3	1045.3	-2.19	10587	4470900	6387	4672283840
FUTSTKASIANPAINT29-MAR-2023	3096.65	3100	3106	3077	3090.5	3076.95	-0.63	43	4800	24	14837650
FUTSTKTCS29-MAR-2023	3307.85	3318	3364.75	3317.95	3357.55	3357.55	1.5	59	7700	44	25762695
FUTSTKICICIBANK29-MAR-2023	919	919	919.55	913	917	915.85	-0.34	435	11900	17	10889200
FUTSTKSUNTV23-FEB-2023	489.45	494	494	484.8	488.85	488.85	-0.12	104	72000	48	35186175
FUTSTKM&MFIN23-FEB-2023	242.1	242.1	242.1	231.75	236	236	-2.51	83	656000	164	154343000
FUTSTKCANFINHOME23-FEB-2023	553.3	554.45	556.45	551.05	555.55	555.55	0.4	63	12675	13	7028238.75
FUTSTKTECHM25-JAN-2023	1013.15	1013.85	1028.3	1011.35	1027.4	1027.4	1.4	21221	3141600	5236	3209370840
FUTSTKCHOLAFIN25-JAN-2023	736.8	738.2	738.5	728.3	733	733	-0.51	5398	1163750	931	853540625
FUTSTKDEEPAKNTR29-MAR-2023	2021.65	2023	2028	2015	2015.4	2031.1	0.46	7	1500	6	3029325
FUTSTKRELIANCE23-FEB-2023	2601.3	2595.75	2599.45	2577.65	2588.55	2588.55	-0.49	1417	242000	968	626247450
FUTSTKCOFORGE25-JAN-2023	3897.8	3901.5	4014.95	3891.6	4007.3	4007.3	2.8	3767	547350	3649	2174380860
FUTSTKPOLYCAB29-MAR-2023	2622.05	0	0	0		2632.6	0.4	0	0	0	0
FUTSTKL&TFH29-MAR-2023	91.5	92.2	92.2	91.35	91.35	91.85	0.38	5	35696	4	3276000.4
FUTSTKHDFCAMC29-MAR-2023	2182.75	0	0	0		2224.9	1.93	1	0	0	0
FUTSTKIDEA25-JAN-2023	8.05	8.1	8.2	7.9	8	8	-0.62	8426	143080000	2044	1151794000
FUTSTKMUTHOOTFIN23-FEB-2023	1083.4	1085.2	1095	1074.3	1079.55	1079.55	-0.35	236	67100	122	72764670
FUTSTKLICHSGFIN25-JAN-2023	427.15	427.1	429.1	422.8	424.35	424.35	-0.65	6174	5388000	2694	2289517500
FUTSTKZYDUSLIFE29-MAR-2023	426.95	0	0	0		431.5	1.06	1	0	0	0
FUTSTKBOSCHLTD23-FEB-2023	17349.85	0	0	0		17298.55	-0.29	27	0	0	0
FUTSTKWHIRLPOOL25-JAN-2023	1504.55	1505.4	1529	1498	1522.35	1522.35	1.18	1923	232400	664	353467187.5
FUTSTKM&M29-MAR-2023	1283.45	1271.6	1271.6	1271.6	1271.6	1269.4	-1.09	9	700	1	890120
FUTSTKMETROPOLIS23-FEB-2023	1324.75	1338	1386.55	1338	1374	1374	3.71	123	26800	67	36638340
FUTSTKNAUKRI25-JAN-2023	3917.75	3925.35	3975.15	3904.3	3940.1	3940.1	0.57	9133	187500	1500	739938612.5
FUTSTKBANKBARODA25-JAN-2023	187.3	187.4	190.7	187.15	188.55	188.55	0.66	14318	39259350	6711	7415602155
FUTSTKESCORTS29-MAR-2023	2175.5	0	0	0		2201.65	1.2	0	0	0	0
FUTSTKASIANPAINT23-FEB-2023	3078.05	3073.95	3089	3055.95	3062.9	3062.9	-0.49	536	62800	314	192918440
FUTSTKDELTACORP29-MAR-2023	218.8	221	221.4	220.6	220.95	220.95	0.98	5	11200	4	2475060
FUTSTKMETROPOLIS25-JAN-2023	1323.55	1320.05	1378.45	1315	1373.75	1373.75	3.79	3418	682800	1707	927992960
FUTSTKHAVELLS25-JAN-2023	1108.15	1108.3	1138.5	1107.95	1132.55	1132.55	2.2	9190	1977000	3954	2235058325
FUTSTKGUJGASLTD25-JAN-2023	491.05	491.9	496.35	489.7	491.8	491.8	0.15	2866	1073750	859	529374250
FUTSTKSRF23-FEB-2023	2307.9	2318.75	2335.95	2307.05	2332	2332	1.04	203	20625	55	47867887.5
FUTSTKINDIAMART29-MAR-2023	4398.05	0	0	0		4421	0.52	6	0	0	0
FUTSTKHAVELLS29-MAR-2023	1121.95	0	0	0		1146.1	2.15	3	0	0	0
FUTSTKTITAN25-JAN-2023	2580.5	2585	2633.1	2566.1	2625.65	2625.65	1.74	17037	2022375	5393	5267045156
FUTSTKNESTLEIND29-MAR-2023	19897.65	20067.85	20067.85	20064.3	20066.7	20066.7	0.84	5	120	3	2408000
FUTSTKASTRAL25-JAN-2023	1973.85	1975.5	2032	1962.05	2014.35	2014.35	2.05	5534	809875	2945	1625940759
FUTSTKM&MFIN29-MAR-2023	245	232.55	232.55	232.55	232.55	238.05	-2.83	1	4000	1	930200
FUTSTKGRANULES25-JAN-2023	322.45	323.65	330.65	323.65	328.9	328.9	2	3776	3062000	1531	1003617100
FUTSTKAPOLLOHOSP25-JAN-2023	4482.5	4492.85	4533.95	4452	4516.95	4516.95	0.76	13147	420500	3364	1892944844
FUTSTKHDFCLIFE25-JAN-2023	573.9	573.9	603.25	572.4	599.35	599.35	4.43	13026	11490600	10446	6826393310
FUTSTKMPHASIS29-MAR-2023	2001.55	0	0	0		2036.55	1.74	2	0	0	0
FUTSTKATUL23-FEB-2023	8223.45	8236.75	8263.45	8225.9	8263.45	8263.45	0.48	11	600	8	4944360
FUTSTKCUB23-FEB-2023	179.65	180.3	182.2	179.3	180.1	180.1	0.25	98	125000	25	22561000
FUTSTKCROMPTON25-JAN-2023	346.15	347.45	350.15	346.5	348.8	348.8	0.76	2863	1044000	696	364131075
FUTSTKAMBUJACEM23-FEB-2023	533.7	532.7	540	530.35	538.25	538.25	0.85	635	428400	238	229014630
FUTSTKDLF25-JAN-2023	382.55	382.45	384.95	380.3	382.55	382.55	0	25962	4212450	2553	1612683765
FUTSTKGODREJCP23-FEB-2023	900.65	903.15	908.3	900	900.75	901.35	0.07	44	5000	5	4515250
FUTSTKCANBK23-FEB-2023	338.25	338.45	343	336.55	339.6	339.6	0.39	401	990900	367	337073400
FUTSTKINDIAMART23-FEB-2023	4370	4315	4321.95	4299	4321.95	4321.95	-1.09	45	1050	7	4524510
FUTSTKNTPC25-JAN-2023	169.15	168.15	170	167.7	168.65	168.65	-0.29	9677	9764100	1713	1649981850
FUTSTKAPOLLOHOSP23-FEB-2023	4510.95	4514.5	4559	4480	4546.7	4546.7	0.79	112	11125	89	50306968.75
FUTSTKPOWERGRID25-JAN-2023	216.55	216.4	217.15	215.45	216.85	216.85	0.13	11885	3256200	1206	704528550
FUTSTKCHAMBLFERT29-MAR-2023	319.3	317.05	317.05	316.9	316.9	319.65	0.1	2	3000	2	950925
FUTSTKBALRAMCHIN23-FEB-2023	402.6	403	409.8	398.7	405.6	405.6	0.74	471	201600	126	81365680
FUTSTKIRCTC23-FEB-2023	647.15	651	657.2	645	646.9	646.9	-0.03	1071	216125	247	140518743.8
FUTSTKGRANULES23-FEB-2023	324.5	327.35	332.5	327.1	331	331	2	40	46000	23	15174000
FUTSTKPERSISTENT25-JAN-2023	4007.65	3999.8	4078.95	3999.8	4056.85	4056.85	1.22	2604	481950	2754	1951351789
FUTIDXNIFTY25-JAN-2023	18275.85	18234.9	18333.9	18210.05	18317.3	18317.3	0.22	219455	6796200	135924	1.24194E+11
FUTSTKLTIM25-JAN-2023	4348.75	4357.95	4390.5	4344.15	4376.6	4376.6	0.64	12211	230400	1536	1006992990
